date,t,kwh,dow,n_obs,coverage,observed,sub_kwh,year,doy,std_resid,ppp,lam,fitted,p_block
2007-06-18,184,11.3079,0,1440,1.0,True,4.77,2007,169,-1.8380548814846753,0.05994377318017317,0.732184010327328,18.223864871969344,0.10375
2007-06-19,185,14.039333333333332,1,1438,0.9986111111111112,True,5.865,2007,170,-0.5742412469929737,0.29514999574101636,1.1312622371828183,19.831604062945,0.13125
2007-06-20,186,17.904766666666667,2,1440,1.0,True,9.455,2007,171,0.014349834700552287,0.5054482896473153,1.205495082589332,20.003744973831743,0.138125
2007-06-21,187,13.4491,3,1440,1.0,True,7.043,2007,172,-0.5384722523098914,0.30644751750882837,1.108296018964611,17.224573705419452,0.201875
2007-06-22,188,9.438233333333333,4,1440,1.0,True,4.433,2007,173,-1.4157417388018971,0.10574265926342998,0.8714277305384166,18.726672759817745,0.218125
2007-06-23,189,7.959433333333334,5,1440,1.0,True,3.188,2007,174,-2.1123901743017948,0.04152725862181004,0.6592861419467954,23.211951115372997,0.27875
2007-06-24,190,11.910933333333332,6,1440,1.0,True,4.24,2007,175,-0.8974352584223391,0.20509892694629314,1.00390359967947,22.612384768867162,0.203125
2007-06-25,191,17.870033333333332,0,1440,1.0,True,10.422,2007,176,0.8170533424467149,0.7750135609013878,1.043137245294638,17.317218591669477,0.11875
2007-06-26,192,15.748466666666667,1,1440,1.0,True,7.536,2007,177,-0.6079159073960756,0.28451580476266036,1.0975982961198314,18.931760431175803,0.159375
2007-06-27,193,24.680433333333333,2,1440,1.0,True,16.324,2007,178,1.213535770404499,0.8622176156634681,0.9501641450729221,19.111435697090368,0.1925
2007-06-28,194,21.590633333333336,3,1440,1.0,True,13.909,2007,179,0.564721511001412,0.7018870848355556,1.1010658364498522,16.3405353415606,0.195
2007-06-29,195,21.736633333333337,4,1439,0.9993055555555556,True,11.827,2007,180,0.33992300827729394,0.6261013994949425,1.1429379221936689,17.851645938951066,0.234375
2007-06-30,196,22.255233333333333,5,1440,1.0,True,12.217,2007,181,-0.2786570124215687,0.39590014055510814,1.1526953698741271,22.346679751822677,0.311875
2007-07-01,197,17.111066666666666,6,1440,1.0,True,6.395,2007,182,-0.8293720226907062,0.2215895629052773,1.0293985165772028,21.757615265102963,0.466875
2007-07-02,198,16.1172,0,1440,1.0,True,9.744,2007,183,0.24757670179959043,0.5928310011988343,1.1740291427075862,16.473699035122866,0.545625
2007-07-03,199,17.665200000000002,1,1440,1.0,True,8.376,2007,184,-0.05458323059899027,0.47929677367842394,1.1939127071062103,18.10023978487297,0.584375
2007-07-04,200,16.723499999999998,2,1440,1.0,True,10.179,2007,185,-0.2506832261983785,0.4060493456733812,1.152805050862953,18.29266298503648,0.593125
2007-07-05,201,17.6215,3,1440,1.0,True,7.665,2007,186,0.47610973145891194,0.6730863653214016,1.1279233356472105,15.53525882982029,0.483125
2007-07-06,202,17.825400000000002,4,1440,1.0,True,10.394,2007,187,-0.007450477833892275,0.49715991651074093,1.1491212815907783,17.06061231337445,0.465
2007-07-07,203,22.636766666666663,5,1440,1.0,True,14.221,2007,188,0.137871206138462,0.5520643811291275,1.1562644125614314,21.570633293372623,0.375625
2007-07-08,204,18.151333333333337,6,1440,1.0,True,9.933,2007,189,-0.5845246640578604,0.29188600879144677,1.1108252327423542,20.997297023742597,0.379375
2007-07-09,205,19.6693,0,1440,1.0,True,10.903,2007,190,0.8966122602444564,0.7955191879040518,1.023274147475604,15.72984600322726,0.39
2007-07-10,206,15.138733333333333,1,1440,1.0,True,6.925,2007,191,-0.6656367281412402,0.26708390956141553,1.080116730495356,17.373584071128175,0.37875
2007-07-11,207,12.0392,2,1440,1.0,True,6.946,2007,192,-0.8428458737830276,0.21808389822777888,1.059134070230648,17.583930989791078,0.335625
2007-07-12,208,17.82636666666667,3,1440,1.0,True,9.998,2007,193,0.9029811079519934,0.7969362581965597,1.0025967864785343,14.845170422854636,0.315625
2007-07-13,209,13.2397,4,1440,1.0,True,5.06,2007,194,-0.7694959879944026,0.2374855481776157,1.072695128294872,16.389880015049542,0.268125
2007-07-14,210,21.4695,5,1440,1.0,True,12.347,2007,195,0.3076657821789784,0.6145149996717973,1.1575288924016058,20.919961460120764,0.280625
2007-07-15,211,,6,1310,0.9097222222222222,False,7.079,2007,196,,,1.0295772835891694,20.36738103885353,0.2525
2007-07-16,212,14.2279,0,1440,1.0,True,5.701,2007,197,,,1.141368967019953,15.121371473885615,0.30125
2007-07-17,213,11.993866666666666,1,1440,1.0,True,4.877,2007,198,-0.8002640353163061,0.22915745198474297,1.0537835610937327,16.787226032642103,0.28375
2007-07-18,214,12.618033333333331,2,1440,1.0,True,6.208,2007,199,-0.46661403570231363,0.3301872770596925,1.134829875701107,17.020353117954993,0.27125
2007-07-19,215,11.2981,3,1440,1.0,True,4.901,2007,200,-0.24723187769008514,0.4073398732938427,1.1605654375208543,14.305024255372894,0.26125
2007-07-20,216,18.507033333333332,4,1440,1.0,True,9.294,2007,201,0.6687458088507006,0.7337550558591052,1.0895987301366403,15.873804182943498,0.25125
2007-07-21,217,17.6708,5,1440,1.0,True,8.696,2007,202,-0.6732902718966036,0.26495941565738446,1.1137235998618416,20.428580930027316,0.316875
2007-07-22,218,22.92956666666667,6,1439,0.9993055555555556,True,14.79,2007,203,0.7246359487209568,0.7499277664022138,1.094517239544075,19.901306367115044,0.37875
2007-07-23,219,16.51696666666667,0,1440,1.0,True,6.882,2007,204,0.1251482903476872,0.5473494562628314,1.1534278490184806,14.68119807331451,0.2875
2007-07-24,220,13.754733333333332,1,1440,1.0,True,7.206,2007,205,-0.5936491256473955,0.2889533838334128,1.1025648098997771,16.373533452835712,0.235
2007-07-25,221,7.876,2,1440,1.0,True,2.484,2007,206,-1.3933191477469642,0.10899775698639586,0.887543520226609,16.63370434001372,0.255625
2007-07-26,222,15.408333333333331,3,1440,1.0,True,8.954,2007,207,0.8459869393904214,0.7825251956111284,1.0379814941762016,13.945965001865494,0.314375
2007-07-27,223,20.0419,4,1440,1.0,True,9.043,2007,208,0.7033261163757453,0.7438877594872391,1.0797448277845978,15.542862243943468,0.36875
2007-07-28,224,27.031033333333333,5,1440,1.0,True,17.731,2007,209,0.9335633471967283,0.8042505450757206,1.0215222403686495,20.126265506027096,0.358125
2007-07-29,225,5.351933333333333,6,1440,1.0,True,1.288,2007,210,-3.0255256453681882,0.012619299371716894,0.4555962111928966,19.628107429606597,0.390625
2007-07-30,226,7.780266666666666,0,1440,1.0,True,2.528,2007,211,-0.23656827043103842,0.41150012937800334,1.1424719303986057,14.437585743803977,0.295
2007-07-31,227,13.538866666666667,1,1440,1.0,True,6.852,2007,212,-0.02438100857300417,0.4907601491219542,1.1886815470596774,16.159957401040725,0.333125
2007-08-01,228,17.6723,2,1419,0.9854166666666668,True,11.395,2007,213,0.39569131673964164,0.645673611403571,1.1513653306802736,16.450593201969394,0.43125
2007-08-02,229,16.990266666666667,3,1440,1.0,True,7.351,2007,214,0.4874216123217285,0.6768611767055378,1.0987830906035378,13.793725818643969,0.521875
2007-08-03,230,17.722733333333334,4,1440,1.0,True,10.097,2007,215,0.1929573939633574,0.5726657463013963,1.1737221006071195,15.421879921667253,0.563125
2007-08-04,231,19.083166666666667,5,1440,1.0,True,8.916,2007,216,-0.32766511419677097,0.3782883392402919,1.163268688470125,20.036902297833535,0.53625
2007-08-05,232,13.1183,6,1440,1.0,True,6.816,2007,217,-1.095890852050145,0.16012669091956788,0.9611315995361656,19.570702440195905,0.445625
2007-08-06,233,18.162,0,1440,1.0,True,9.081,2007,218,1.1041533817917386,0.8415184727592431,0.9581225183326751,14.412454457177493,0.5975
2007-08-07,234,24.726333333333333,1,1440,1.0,True,11.647,2007,219,1.2816747629534162,0.8739303462562646,0.9382919507077895,16.16739123200982,0.69
2007-08-08,235,18.758033333333337,2,1440,1.0,True,11.826,2007,220,-0.166798476191051,0.4371285444833149,1.1716912986477837,16.49085907198898,0.71375
2007-08-09,236,17.861333333333334,3,1440,1.0,True,11.343,2007,221,0.5603573122312309,0.7005461397851185,1.1016366650909186,13.867065756496755,0.72125
2007-08-10,237,17.1335,4,1440,1.0,True,11.274,2007,222,0.014785803675437317,0.5056036139893411,1.1881991381198167,15.528510689495924,0.711875
2007-08-11,238,18.194166666666668,5,1440,1.0,True,12.429,2007,223,-0.4653732421805551,0.3306057850309905,1.1439485854492524,20.177015042990607,0.70375
2007-08-12,239,20.6984,6,1440,1.0,True,10.861,2007,224,0.3008810889634097,0.6121510467070985,1.1314271789137273,19.744462373351215,0.58
2007-08-13,240,19.216866666666665,0,1440,1.0,True,11.67,2007,225,0.7593376157663622,0.7596967486963545,1.0970510507235303,14.620000557090982,0.6725
2007-08-14,241,15.6865,1,1440,1.0,True,7.892,2007,226,-0.43877660138458635,0.3395029952783244,1.1313903004024177,16.40883597735211,0.70125
2007-08-15,242,19.86433333333333,2,1440,1.0,True,10.633,2007,227,0.604858708308626,0.7144392359239958,1.099041304900311,16.766288200556478,0.575625
2007-08-16,243,15.974933333333333,3,1440,1.0,True,8.438,2007,228,0.111139791460048,0.5420613791274185,1.1573058799142018,14.176538052137687,0.58125
2007-08-17,244,16.831533333333333,4,1440,1.0,True,8.013,2007,229,0.04652438516780863,0.5176387982093285,1.1469751910632475,15.872057797034543,0.579375
2007-08-18,245,5.799333333333333,5,1440,1.0,True,1.83,2007,230,-2.711463409305648,0.018783991861520445,0.5060869097243994,20.55464131140314,0.665625
2007-08-19,246,23.7049,6,1440,1.0,True,15.926,2007,231,1.6229665104246194,0.9194302334604519,0.7948077213647775,20.156144727411846,0.66375
2007-08-20,247,22.314033333333334,0,1440,1.0,True,15.38,2007,232,1.060757421218461,0.8327335106298526,0.9707306536706164,15.065688397681805,0.659375
2007-08-21,248,10.709266666666668,1,1440,1.0,True,3.334,2007,233,-1.5946233505553553,0.0833636745037393,0.8292270464426837,16.88845111058802,0.654375
2007-08-22,249,20.163466666666668,2,1440,1.0,True,12.125,2007,234,0.9326890350471979,0.8040080335734424,1.025826886529103,17.279724795848797,0.656875
2007-08-23,250,18.53853333333333,3,1440,1.0,True,8.103,2007,235,0.48719391665613976,0.6767811706225095,1.1478146417206154,14.723662629288693,0.565
2007-08-24,251,27.603566666666666,4,1439,0.9993055555555556,True,15.617,2007,236,1.738357676851328,0.9313887329310911,0.7673066099500283,16.45270924241603,0.58875
2007-08-25,252,19.181333333333335,5,1440,1.0,True,12.018,2007,237,-1.1061126251624631,0.15831834433319408,0.9581121096457355,21.168630923243835,0.625
2007-08-26,253,21.9151,6,1440,1.0,True,10.844,2007,238,0.3298959639664274,0.6225327939376872,1.1497250727191568,20.803256290183057,0.801875
2007-08-27,254,20.1955,0,1440,1.0,True,9.878,2007,239,0.7228152982525757,0.7494466644965587,1.0969857062632218,15.745678285535233,0.809375
2007-08-28,255,16.616733333333332,1,1440,1.0,True,8.989,2007,240,-0.47542813074392604,0.3271825370845322,1.1227825620258227,17.60104841977163,0.768125
2007-08-29,256,12.466533333333333,2,1440,1.0,True,6.451,2007,241,-0.9287794549424863,0.1968688119299478,1.0319364009285346,18.024631505988232,0.8475
2007-08-30,257,20.04096666666667,3,1440,1.0,True,10.623,2007,242,1.1837978066558987,0.8568157898239913,0.9296193813532591,15.500553793390308,0.845625
2007-08-31,258,21.330366666666663,4,1440,1.0,True,10.604,2007,243,0.4205156328516006,0.6542586720290872,1.132271378035657,17.26123320541619,0.824375
2007-09-01,259,28.3581,5,1440,1.0,True,12.799,2007,244,0.8636752128150387,0.7871242984705711,1.0388164474023507,22.008409568892162,0.776875
2007-09-02,260,27.7078,6,1440,1.0,True,14.036,2007,245,0.6532598229724779,0.729077587374685,1.1025595826643986,21.673885316020684,0.79625
2007-09-03,261,17.315366666666666,0,1440,1.0,True,8.459,2007,246,-0.2848628760883929,0.3936631976914372,1.1620243717986158,16.64672750569133,0.82375
2007-09-04,262,26.415733333333332,1,1440,1.0,True,16.25,2007,247,1.368164987711313,0.8874356541426504,0.8687443036981858,18.532062095271243,0.803125
2007-09-05,263,20.60953333333333,2,1440,1.0,True,10.849,2007,248,-0.23581779946547704,0.41157946124403016,1.155505545262713,18.985128702235126,0.789375
2007-09-06,264,15.024566666666669,3,1440,1.0,True,7.349,2007,249,-0.3742837524598602,0.36175490254783405,1.1461839886964298,16.490028764453502,0.83
2007-09-07,265,22.274933333333333,4,1440,1.0,True,13.571,2007,250,0.8105579958551244,0.7735320609394789,1.0496722534589935,18.27915580472044,0.824375
2007-09-08,266,24.495866666666664,5,1440,1.0,True,14.304,2007,251,-0.010882238957456151,0.49587495624826866,1.1654371975036337,23.05422568588184,0.796875
2007-09-09,267,27.9917,6,1440,1.0,True,15.855,2007,252,0.8413441436904185,0.7815128613397941,1.0448006764240563,22.7470173383351,0.689375
2007-09-10,268,18.622933333333332,0,1440,1.0,True,7.143,2007,253,-0.19435260533259296,0.4268472215640353,1.1583120254497044,17.746574806363462,0.665625
2007-09-11,269,16.392866666666666,1,1440,1.0,True,7.285,2007,254,-0.6439338751756147,0.2736538151454311,1.0829278375580906,19.65800154442876,0.701875
2007-09-12,270,21.462733333333333,2,1440,1.0,True,10.972,2007,255,0.4589301089788869,0.6672791278096135,1.1354849290219136,20.13651520275774,0.615
2007-09-13,271,19.106366666666663,3,1440,1.0,True,7.551,2007,256,0.1669186873778382,0.5629864946269791,1.1822463187202812,17.666195811012557,0.61
2007-09-14,272,18.9245,4,1440,1.0,True,7.381,2007,257,-0.19974730359885645,0.42480867847133974,1.1663433253765105,19.479416065596208,0.6325
2007-09-15,273,18.2552,5,1440,1.0,True,7.913,2007,258,-1.0433035837297557,0.17111852631823615,0.9947405354771763,24.277871606935,0.5975
2007-09-16,274,27.537066666666664,6,1440,1.0,True,15.492,2007,259,1.0374958392058196,0.8276563803641114,1.0015393710089848,23.993321768474978,0.525625
2007-09-17,275,24.3531,0,1440,1.0,True,13.856,2007,260,0.7199371772640124,0.7485918678097804,1.0804058532742784,19.01479164383661,0.459375
2007-09-18,276,19.458666666666662,1,1440,1.0,True,9.342,2007,261,-0.6244445757234639,0.2796109494321131,1.0734401054121554,20.94736640322612,0.451875
2007-09-19,277,21.64473333333333,2,1440,1.0,True,10.68,2007,262,0.13797194450543349,0.5521416122231702,1.1877440378814936,21.4462460984158,0.553125
2007-09-20,278,20.92553333333333,3,1440,1.0,True,11.541,2007,263,0.3307384347884241,0.6228872388464858,1.1290386973833666,18.995493865056304,0.62
2007-09-21,279,20.646333333333335,4,1440,1.0,True,12.191,2007,264,-0.1652439998908233,0.437644865938712,1.201397669953294,20.82746622786254,0.64125
2007-09-22,280,19.602866666666667,5,1440,1.0,True,9.943,2007,265,-1.0712974602473715,0.16523424398171133,0.9578286257199943,25.643843394979584,0.683125
2007-09-23,281,23.632833333333338,6,1440,1.0,True,12.142,2007,266,0.09130174857815315,0.5345478030488436,1.1993392304889858,25.37637002325889,0.820625
2007-09-24,282,22.5755,0,1440,1.0,True,12.819,2007,267,0.5054913177022604,0.6827742107233427,1.1283738731639459,20.41405730086103,0.788125
2007-09-25,283,29.405700000000003,1,1440,1.0,True,12.989,2007,268,1.1185161713066818,0.8444741078928937,0.954045817416627,22.361977278272132,0.799375
2007-09-26,284,30.371066666666664,2,1438,0.9986111111111112,True,16.134,2007,269,0.8740649998538563,0.7897630207398394,1.0322056694608182,22.875317687023486,0.88375
2007-09-27,285,23.209999999999997,3,1440,1.0,True,9.033,2007,270,-0.0074974401895116375,0.4971553791454253,1.1819416728010401,20.438130154871622,0.86
2007-09-28,286,28.0083,4,1440,1.0,True,14.67,2007,271,0.837456006080277,0.7805622055502875,1.0742737078620122,22.282760522949737,0.873125
2007-09-29,287,38.27536666666666,5,1440,1.0,True,19.732,2007,272,1.6170415101390725,0.9190602515260418,0.7940623322874307,27.11087915120194,0.879375
2007-09-30,288,25.2715,6,1440,1.0,True,12.212,2007,273,-1.0336555297873433,0.1734273676054526,0.9921138548478484,26.854221693800678,0.909375
2007-10-01,289,28.682033333333333,0,1440,1.0,True,14.089,2007,274,1.323007008793538,0.8804912183271877,0.9010315332689788,21.901791190966577,0.933125
2007-10-02,290,36.647733333333335,1,1440,1.0,True,21.345,2007,275,1.8389325991436862,0.9400538915100118,0.727725002556108,23.8586524082552,0.90625
2007-10-03,291,21.3409,2,1440,1.0,True,9.695,2007,276,-1.3994313195294215,0.10835654478853889,0.8669676534924656,24.379986662601006,0.891875
2007-10-04,292,25.307633333333335,3,1440,1.0,True,12.554,2007,277,0.8045486361381815,0.7719362441614246,1.0543356890138238,21.949840043858515,0.8125
2007-10-05,293,23.23486666666667,4,1440,1.0,True,9.776,2007,278,-0.32925668626811544,0.3776562313465658,1.1547657404467464,23.80055373735292,0.835625
2007-10-06,294,29.270666666666667,5,1440,1.0,True,14.853,2007,279,0.1522393412469599,0.5574338420920703,1.1692484901333229,28.633794333736752,0.82875
2007-10-07,295,35.1019,6,1440,1.0,True,21.639,2007,280,1.1612942191969327,0.8525973815286442,0.9430873769824393,28.381294607857185,0.76125
2007-10-08,296,18.254033333333332,0,1440,1.0,True,5.502,2007,281,-1.3772559369886077,0.11135450270530352,0.8872395897423848,23.432055613042518,0.80625
2007-10-09,297,28.130966666666662,1,1440,1.0,True,13.471,2007,282,0.8400099385070403,0.7811481232847178,1.0352598209492863,25.391141021871608,0.74
2007-10-10,298,19.44953333333333,2,1440,1.0,True,7.325,2007,283,-1.3389898101460156,0.11704258456916178,0.8859576993389056,25.913731952716635,0.671875
2007-10-11,299,28.8741,3,1440,1.0,True,10.85,2007,284,1.3989429683153551,0.8918257382077829,0.8504170671943575,23.4838751907969,0.686875
2007-10-12,300,31.908399999999997,4,1440,1.0,True,17.707,2007,285,0.8146409996543234,0.7745263247008176,1.0427309913781937,25.333913509258842,0.65875
2007-10-13,301,32.11213333333333,5,1440,1.0,True,13.231,2007,286,-0.09164015719454664,0.46532563592180304,1.1606576946703717,30.165515976577556,0.730625
2007-10-14,302,34.3542,6,1440,1.0,True,17.55,2007,287,0.665594251367757,0.7327058243298181,1.0832586373621598,29.91041873199157,0.69375
2007-10-15,303,21.1055,0,1440,1.0,True,9.054,2007,288,-0.9865629050252015,0.18341355434954332,0.9901877608569339,24.95762707537803,0.636875
2007-10-16,304,32.7407,1,1440,1.0,True,17.747,2007,289,1.3050163395622607,0.8776334421425593,0.8988329013297335,26.91220980264525,0.7075
2007-10-17,305,26.28216666666667,2,1440,1.0,True,10.486,2007,290,-0.592788899094926,0.28935362988326646,1.11164108378347,27.429354025931577,0.71875
2007-10-18,306,25.308833333333332,3,1440,1.0,True,11.343,2007,291,0.13290723041502703,0.5502411269031627,1.165829489347525,24.993113387362094,0.784375
2007-10-19,307,34.7608,4,1440,1.0,True,16.071,2007,292,1.3973815689022846,0.8916490945126742,0.8691628879448399,26.83583837188046,0.774375
2007-10-20,308,27.67076666666667,5,1440,1.0,True,15.884,2007,293,-1.24587582086801,0.13235701708174358,0.9038868274120614,31.659206605469386,0.6775
2007-10-21,309,32.36566666666667,6,1440,1.0,True,15.382,2007,294,0.4413900008868158,0.6612443945887366,1.1603069475106895,31.39496362047467,0.6275
2007-10-22,310,27.548266666666667,0,1440,1.0,True,13.326,2007,295,0.13724820648173203,0.5518665748550532,1.1653598392987623,26.4321249344573,0.351875
